"MainID","datasetlength","tslengthcat","R2abund","R2gr","predictable_ag","E","tau","theta","LEmean","LEmin","LEmin_mo","LEmin_gen","LEclass"
6798,197,"full",0.106611227160468,0.454273219685676,"g",5,1,0,-0.129921143717006,-0.131605971097396,-0.131605971097396,-1.57927165316876,"not chaotic"
6801,197,"full",0.0197915601543333,0.379219036616072,"g",1,1,0,-1.55603799211955,-1.55610523359278,-1.55610523359278,-93.3663140155669,"not chaotic"
6807,197,"full",0.156872936839823,0.196343010250414,"none",3,1,1.5,-0.398909249602913,-0.40203294052072,-0.40203294052072,-16.0813176208288,"not chaotic"
6820,197,"full",0.334780412626062,0.717654187325399,"ag",6,4,2,0.0225484751902267,0.0205933885981948,0.0205933885981948,1.23560331589169,"chaotic"
6821,197,"full",0.21009817175756,0.865555326353916,"ag",3,6,6,0.0816585303907385,0.0672622250320446,0.0672622250320446,2.4214401011536,"chaotic"
6822,197,"full",0.135497927698514,0.064115611948204,"none",6,4,4,-0.0131091125564185,-0.0153087861130376,-0.0153087861130376,-0.734821733425802,"not chaotic"
6825,197,"full",0.345180854873658,0.296663942776031,"ag",4,1,2,-0.146381160416694,-0.154108670438294,-0.154108670438294,-5.54791213577859,"not chaotic"
6832,197,"full",0.24867940906805,0.747591862286927,"ag",6,6,0.75,0.00161846087602057,0.000562825171894834,0.000562825171894834,0.020261706188214,"not chaotic"
6837,197,"full",0.0756220111206934,0.49093371285377,"g",4,2,3,-0.0200908913036324,-0.0238707703445426,-0.0238707703445426,-0.238707703445426,"not chaotic"
6848,197,"full",0.176160155737757,0.722974933039961,"g",4,6,0.75,-0.0038928287700587,-0.00492393517926992,-0.00492393517926992,-0.108326573943938,"not chaotic"
6851,197,"full",0.251399879819563,0.662041091942359,"ag",6,4,1,0.015263855330315,0.0131231492328402,0.0131231492328402,0.183724089259762,"chaotic"
6859,197,"full",0.26184997635697,0.270995323399543,"ag",6,1,6,0.0920568101122505,0.0859785225131064,0.0859785225131064,1.20369931518349,"chaotic"
6860,197,"full",0.0750695724813599,0.344366204721291,"g",1,1,0,-1.22236287120603,-1.22238988768145,-1.22238988768145,-58.6747146087098,"not chaotic"
7065,81,"full",0.787866520206256,0.633968347141076,"ag",5,3,6,0.101182055775709,0.0946476259296393,0.0946476259296393,0.0473238129648197,"chaotic"
9949,30,"full",0.863708702503526,0.730271208896204,"ag",3,2,1.5,0.0591063550344704,-0.0764809688009139,-0.00637341406674282,-0.0509873125339426,"not chaotic"
9950,30,"full",0.2412468797284,0.309956219059446,"ag",3,1,0,0.26787654339882,0.234140081927948,0.0195116734939956,0.156093387951965,"chaotic"
9953,76,"full",0.739346730762404,-0.118595225183904,"a",5,1,0,-0.117129199667487,-0.117752892419331,-0.00981274103494421,-0.0981274103494421,"not chaotic"
9955,54,"full",0.794402798176972,0.114012035026165,"a",3,1,2,-0.175736651485637,-0.187030639506967,-0.187030639506967,-0.374061279013934,"not chaotic"
9191,50,"full",0.295480873373425,0.114601533279317,"a",1,1,0,-0.505038573187773,-0.505635144233231,-0.0421362620194359,-0.337090096155487,"not chaotic"
9192,50,"full",0.442805485354866,0.337589804787064,"ag",1,1,8,0.257993772265145,0.16647934940999,0.0138732791174992,0.110986232939994,"chaotic"
9194,30,"full",0.642421184577698,0.143500813718388,"a",1,1,0,-0.269536102640224,-0.304777585593007,-0.0253981321327506,-0.253981321327506,"not chaotic"
9200,32,"full",0.095701178902292,0.550152824442032,"g",1,1,0,-1.06598118034319,-1.08084249362025,-0.0900702078016879,-0.900702078016879,"not chaotic"
9232,37,"full",0.483424708494899,0.793004203749689,"ag",1,1,3,-0.320867520992775,-0.370252919184427,-0.0308544099320356,-0.246835279456285,"not chaotic"
9338,30,"full",0.102921157599836,0.575842852422239,"g",1,2,4,-0.341240938824777,-0.397898377030612,-0.0331581980858843,-0.331581980858843,"not chaotic"
9381,37,"full",0.630231014765832,0.59242953863012,"ag",4,1,3,0.389045093325412,0.286916385597404,0.0239096987997837,0.19127759039827,"chaotic"
9382,37,"full",0.0362692991994928,0.150461774252595,"none",2,1,0,-0.568014141316292,-0.57062510828517,-0.0475520923570975,-0.38041673885678,"not chaotic"
9391,48,"full",0.813975031756209,0.0408111413526502,"a",1,1,0,-0.152360696601183,-0.153149029330368,-0.012762419110864,-0.306298058660736,"not chaotic"
9393,48,"full",0.646343834122082,-0.00929230152261695,"a",2,1,0,-0.0819658436986722,-0.0888367977951304,-0.00740306648292753,-0.177673595590261,"not chaotic"
9404,68,"full",0.680666882358282,0.0244639472330404,"a",1,1,0,-0.189232954092699,-0.18990442057596,-0.01582536838133,-0.316507367626601,"not chaotic"
9469,40,"full",0.615217057751091,-0.028387335803004,"a",1,1,0,-0.1998857341155,-0.224176636477713,-0.0186813863731427,-0.186813863731427,"not chaotic"
9470,35,"full",0.123421588041091,0.0862429272171042,"none",1,1,0,-0.405171347070325,-0.442777070329944,-0.036898089194162,-0.36898089194162,"not chaotic"
9488,33,"full",-0.0294336626917562,0.51050933914072,"g",2,1,0,-0.453776189947156,-0.466632544538315,-0.0388860453781929,-0.466632544538315,"not chaotic"
9489,44,"full",0.616198158278822,0.493682366612524,"ag",2,1,0.1,0.095044486893251,0.0936056384970344,0.00780046987475286,0.0936056384970344,"chaotic"
9490,34,"full",0.499446179605824,0.186925839728662,"a",3,1,1,-0.159939291921542,-0.173429658978039,-0.0144524715815032,-0.173429658978039,"not chaotic"
9491,44,"full",0.46079100281036,0.0994529123058074,"a",5,1,0,-0.0668338987045201,-0.0816750918826138,-0.00680625765688448,-0.0816750918826138,"not chaotic"
9492,34,"full",0.760951812375306,0.315047422360746,"ag",3,1,0,-0.00130178108380213,-0.0251599556652499,-0.00209666297210416,-0.0251599556652499,"not chaotic"
9493,39,"full",0.708482055792598,0.792520332883917,"ag",2,1,0,-0.160077149226102,-0.173916586726622,-0.0144930488938851,-0.173916586726622,"not chaotic"
9494,39,"full",0.89281211393201,0.283011496450353,"ag",2,1,1.5,-0.104072906842224,-0.136973403603307,-0.0114144503002755,-0.136973403603307,"not chaotic"
9495,44,"full",0.794044423881425,0.231325151456274,"ag",6,1,0,0.0173288218494911,-0.00155229800978222,-0.000129358167481852,-0.00155229800978222,"not chaotic"
9496,39,"full",0.737016244479824,0.270742944692485,"ag",4,1,0.1,-0.252078156409403,-0.262097225203784,-0.0218414354336487,-0.262097225203784,"not chaotic"
9497,39,"full",0.718305865279148,0.227175414409066,"ag",6,1,0.75,-0.0492535770761263,-0.0694578506766154,-0.00578815422305128,-0.0694578506766154,"not chaotic"
9498,34,"full",0.679607051391542,0.0664695955702164,"a",1,1,0,-0.255031563817313,-0.256365105567206,-0.0213637587972671,-0.256365105567206,"not chaotic"
9499,39,"full",0.648612857179145,0.106905194755497,"a",4,1,0,-0.216707661558799,-0.237309685716942,-0.0197758071430785,-0.237309685716942,"not chaotic"
9500,44,"full",0.637459760961412,0.0238186214443037,"a",3,1,0.3,-0.287289957705569,-0.294009894377863,-0.0245008245314885,-0.294009894377863,"not chaotic"
9501,39,"full",0.441852216060204,-0.0878257195497221,"a",2,1,0,-0.250504155955404,-0.274365624296337,-0.0228638020246948,-0.274365624296337,"not chaotic"
9502,39,"full",0.787940362785379,0.11464348329833,"a",6,1,0,-0.00456454726873971,-0.0146440531844746,-0.00122033776537289,-0.0146440531844746,"not chaotic"
9503,34,"full",0.477900778112278,0.149711791271658,"a",2,1,0,-0.307860037298732,-0.327773623531501,-0.027314468627625,-0.327773623531501,"not chaotic"
9517,68,"full",0.00566479289771649,0.611472857471831,"g",2,6,0,-0.118331439207748,-0.118801278142132,-0.00990010651184434,-0.00495005325592217,"not chaotic"
9518,68,"full",0.166634196645519,0.303658698362167,"g",1,1,0.75,-0.716407991729473,-0.779170961570303,-0.0649309134641919,-0.0259723653856768,"not chaotic"
9519,67,"full",0.696671516603864,0.146215421071866,"a",6,1,2,-0.0250857020928149,-0.0318860940119512,-0.00265717450099594,-0.00478291410179268,"not chaotic"
9586,60,"full",0.562440468606472,0.639019079716902,"ag",6,2,6,0.251532950982044,0.221683206274734,0.0184736005228945,0.147788804183156,"chaotic"
9598,50,"full",0.79154033186527,-0.0190486789319346,"a",6,1,3,0.169671342153709,0.158078766341643,0.0131732305284703,NA,"chaotic"
9612,60,"full",0.39810887625795,0.384987461974826,"ag",1,1,4,0.703078047120738,0.687936602106457,0.057328050175538,0.458624401404304,"chaotic"
